permit_id,builder,zone,building_type,approval_date,cost
cc47942a-1782-47a0-8f7b-0e9e1a6c4f14,Mann Group,Central,Residential,2023-08-30,35377.53
80edcacc-be5e-4063-9154-72233a12f9d8,Rajagopalan PLC,East,Commercial,2019-12-13,21694.74
1ddc7871-dfb2-40aa-9518-73709d0924bd,Sharma-Amble,East,Residential,2022-07-03,52197.89
d952b9f3-fe94-4629-ade8-190040c892f1,Mangat-Lata,West,Commercial,2023-12-18,58616.57
e99713e8-44c0-4e79-bbb8-65fc16bf3493,"Dora, Bali and D’Alia",South,Commercial,2019-10-22,49278.37
c71cd957-a20e-405d-bc9c-4606458891f5,Sharma-Gaba,Central,Industrial,2022-03-17,40428.2
66f9d950-517e-4d45-ab2f-fad2d908e181,Bera-Jain,Central,Commercial,2021-11-22,55154.69
5eaeebc0-ad03-466d-9d57-ee8965a350bc,"Wadhwa, Dave and Bajaj",South,Residential,2024-06-21,48597.49
f376171e-1b19-40ef-90d8-96b896365c68,Mukherjee and Sons,North,Industrial,2023-08-31,48983.01
ffac1ef6-552e-4414-828a-ebae3e4bc633,Kari-Kaul,East,Residential,2019-05-22,41151.43
9904c582-8fbb-4cd0-a5ad-d5d68d8deab4,Dhar-Rajagopalan,North,Residential,2020-02-11,57550.61
ba725620-1ae4-4fb8-ab57-55399c26c9e4,"Kade, Raju and Bumb",South,Commercial,2023-10-15,39669.54
947a445d-f62a-4f61-838f-95e39baff2cd,"Dugar, Taneja and Sharma",South,Residential,2023-07-17,53450.71
8d1da3ec-7e7c-44d1-8423-421f48273525,Palla Group,East,Commercial,2022-01-10,36865.07
d33a8d4a-c1ca-4eea-b8d3-2e11e5095be7,Tella-Om,North,Residential,2023-02-05,56775.49
8651916d-c8c1-41fe-a726-44ccb51eb699,Kannan-Golla,North,Residential,2021-08-17,55912.04
30eb099b-51df-4837-bcc0-70251fbad13d,Prasad-Sandal,East,Residential,2019-01-11,56342.58
1f376f16-5761-4252-b3a0-88c1ee95cc5f,"Jayaraman, Rana and Parsa",South,Residential,2020-02-20,40038.22
0e560d58-dd9d-4113-995d-8f0abdf34918,"Zachariah, Swamy and Som",North,Commercial,2021-11-01,52297.5
08be6d2b-5a64-4145-8dd4-a1455368515a,Parekh-Saxena,West,Residential,2019-01-22,32076.55
eff57ae0-8d2d-470f-a00b-e79f19ee7f30,Khare-Talwar,North,Residential,2023-05-05,65142.04
28cea2b2-c19c-4397-bd79-2bdf709da64f,Thaman-Kadakia,West,Commercial,2023-12-10,44349.22
e21f4f46-9b96-4368-b52d-cbd6d59f8b92,Hayre LLC,East,Commercial,2022-12-23,38262.09
2a536119-d28f-4d16-a3e1-6925da9c34ee,"Shah, Deep and Rama",Central,Commercial,2020-03-21,59739.74
9a02f21a-865b-4a76-9551-4bddc4b6492c,Batra Ltd,South,Commercial,2020-04-24,52144.34
43b5ed95-5109-49d6-9c2d-ea7aac00a22c,Seshadri Inc,North,Residential,2019-02-03,39682.28
28c3d095-59a4-4288-881a-a0ba2915e671,Krish-Roy,South,Residential,2023-06-28,63058.29
f42eafc4-bc6e-4927-b7f2-742f94124936,Bajwa-Bajwa,South,Residential,2021-05-12,62790.32
b7241c85-8808-4637-8ea0-6d14fb493cbf,Bhasin-Kapoor,West,Residential,2020-01-29,54594.85
6331c68a-1a62-4a70-8e71-ad8589a0a058,Prakash PLC,East,Residential,2022-11-03,57676.84
85e39559-a732-4319-95d8-3935a99d64d9,Ramakrishnan LLC,South,Residential,2019-01-23,43718.6
73efc1e4-2c32-4ff9-bed6-30c654970bc7,"Bose, Rajagopalan and Issac",East,Residential,2019-04-30,56101.1
acc9cdd8-665b-41ec-9838-5e7b329ccdd1,Rout Group,South,Residential,2022-08-01,54771.14
efe45535-c4bf-4ad6-b490-e38b7fdf2e9d,Panchal Group,East,Residential,2019-01-01,47456.37
5a3ad5d2-6f59-4a98-bb50-c3e9b2696202,Rana Ltd,South,Residential,2023-01-18,51774.9
18c2fe03-87d9-4442-ab2b-f94308ce6ff4,Ganguly-Sahni,East,Residential,2020-12-21,40096.96
760ca240-206c-4b1a-b43f-8a2a5bc800a1,"Acharya, Gandhi and Gill",North,Residential,2021-11-26,31286.25
04087a7d-495d-4a60-b84c-d983c0bc9aeb,Sharaf and Sons,South,Residential,2020-08-11,67556.37
157e75c0-33cd-4df9-a3ac-4bedf259edf7,Chawla and Sons,North,Residential,2022-10-04,53047.95
92ce9921-180a-4d21-8eec-dbd9967d16a9,"Chatterjee, Bera and Kamdar",East,Commercial,2021-09-18,47486.65
5bfeb824-f7e2-42db-a598-594620a2edda,"Divan, Menon and Khalsa",East,Residential,2020-07-08,44162.12
5c193222-eb31-4458-a12a-3377b894df1c,Joshi PLC,West,Residential,2023-04-22,48405.63
63dc42be-3635-49c3-b207-c1cb46f7cb49,Bains PLC,Central,Residential,2024-03-02,54731.05
a9f009d9-98da-455b-acf6-9ba653186ea7,Bahl Inc,East,Residential,2019-07-06,55708.27
357f3950-2f6f-44c3-bc54-c9488e63cea2,Butala LLC,Central,Residential,2019-01-22,64325.15
82f7ed30-cf46-4b4b-a232-0cb858a0798a,Merchant Ltd,Central,Residential,2019-01-26,41506.96
c467792f-195e-448a-ba6e-ca57f4e727a5,Sehgal-Malhotra,Central,Residential,2021-09-13,53792.74
09d64ab7-df0a-48d5-a517-1ae67bab19b6,"More, Badami and Chatterjee",East,Residential,2023-12-30,48481.78
20206625-3ede-46bd-9f76-5c2754a5f7c3,Gandhi-Dhingra,South,Residential,2023-12-31,44574.73
a5984337-3f40-48bc-8834-df441018420a,Lal Group,West,Industrial,2024-12-20,62083.59
4b8b2855-5165-490c-a5df-0083cc6161ea,Mani-Varughese,West,Commercial,2019-11-22,43893.36
580bbd04-90e2-4c15-a1eb-42a296557abe,Batra-Nadig,West,Industrial,2024-12-27,46868.18
84b82bc7-dbac-4a08-93e6-7dc98aa7f856,Rastogi-Das,Central,Industrial,2021-05-30,49250.85
17cb7a6f-dd3c-415a-b492-d80277274e8a,Yohannan-Konda,South,Residential,2024-07-20,65978.39
6b3aba23-0b15-4689-bbd1-3aa4c4a977b1,Varkey-Keer,North,Residential,2019-07-30,48163.88
e745c2e2-bff6-496e-a1eb-15e3bba91642,Shukla-Prabhakar,Central,Residential,2022-06-04,43412.47
7d71cf80-4962-442d-a51d-3a7f7e4cc2b5,"Gola, Palan and Chadha",East,Residential,2020-10-30,59548.2
b8fb0f55-1ffd-4ea6-a3e0-c8bde3c08d6f,"Dhar, Puri and Mani",East,Residential,2019-12-28,45000.6
ac1ac946-4df7-4a84-a414-8083c1c3d576,Kota-Brar,South,Residential,2024-06-27,40131.45
6fcc6ab5-c0bf-440f-9d0c-fa6ea8595e95,Baral-Karpe,West,Industrial,2024-02-18,60321.47
b9ac3876-d651-4517-9c9f-3da3a13fc04e,Chakrabarti-Chad,Central,Residential,2020-05-10,32463.56
8c4f7377-e8b4-42d3-913b-7fcbdafeec49,"Garg, Tara and Konda",West,Residential,2023-07-21,48449.2
daae4d0d-c5df-45fb-9ef2-ce7189427591,Krishnamurthy-Parekh,North,Residential,2019-05-20,42109.92
b95c3913-f104-4c36-aadb-e0d1348f76cf,Sur-Bir,East,Residential,2022-11-09,48439.08
45a0d3ba-ba4d-4b58-ae26-9c6eb4cbf227,"Sachdev, Merchant and Kala",South,Residential,2021-04-29,55797.77
f3a40766-9185-4bfa-affd-10a084bc3ede,Radhakrishnan PLC,West,Residential,2022-05-23,49167.43
25f3dace-a6c4-42fe-9308-8e561ca927f9,Dara and Sons,East,Residential,2024-07-20,53322.32
bdaac5ef-174d-4f46-a271-e2ec21febda3,Sachar-Pillay,North,Residential,2020-12-02,64156.28
b725be00-3ca3-4410-8791-1cf02a05e32b,Nayak-Luthra,South,Commercial,2022-09-29,47782.13
69df98c6-90d3-4b0c-9992-ead621fc9573,Vaidya Inc,South,Industrial,2020-12-16,58364.32
d3f8a0ed-9653-48c5-a85c-eca06ebe0d85,"Deo, Bora and Prabhu",West,Commercial,2023-08-17,52291.76
e786aba4-69d6-470e-bee2-595e7b6dd4a4,Dua and Sons,North,Commercial,2021-10-31,65825.7
998bfbd9-8bae-4db6-b4ac-144c762e2d01,"Deol, Devi and Nagi",East,Residential,2019-03-02,46968.8
97d40169-0903-4220-b693-45b299b51569,Chawla-Handa,North,Residential,2021-12-17,41119.79
80a393d3-6558-4fcd-93dd-76cfea725b58,Kari PLC,Central,Commercial,2023-04-18,53675.23
951cd593-ea50-44bf-9650-415b52bb549b,De Ltd,East,Commercial,2021-02-16,58258.35
722a3a88-9689-43d9-8bc6-88c06bda47d6,"Deol, Bath and Singhal",South,Industrial,2019-09-28,52524.56
2f580012-69ce-4ba5-a74b-43456df58b02,Bava-Kade,East,Industrial,2022-06-24,63537.69
3cca8114-c3c7-43be-b77b-acd37be72939,Dugal and Sons,West,Commercial,2023-02-15,51190.88
3d116b33-5aa5-452b-904b-35c537173eec,"Bakshi, Dyal and Anand",East,Residential,2022-03-28,42174.91
b1636a16-a897-48fa-8cd5-4a103ce7ae5c,Sethi-Nori,East,Industrial,2024-10-19,36085.04
c868d7e6-4738-451b-900d-0c057ad78972,Nadkarni Ltd,West,Industrial,2022-09-13,48346.77
a3b13f41-c194-40cf-b977-347bc6e809ae,"Iyer, Dass and Prakash",East,Residential,2023-08-20,46859.41
527fb5e4-ed89-40de-9793-a4e4bf1e0862,Mahajan Inc,South,Residential,2019-11-10,57849.7
26942ccb-8ac6-4279-bc60-963a8ac5a1b9,Nair-Korpal,South,Commercial,2019-12-06,63568.59
61cfb12a-d870-45dd-937f-8765243eb129,Kumar Inc,South,Residential,2019-03-19,52494.98
f270bd7b-cf81-406d-83b7-87a54048d403,Sawhney Ltd,South,Residential,2022-05-06,54890.58
5d23740d-814b-4e2b-9c5a-f6a9d6ba4bbe,Narula-Khosla,West,Residential,2022-01-28,45187.41
2a69c538-26b4-4c07-bd06-4f7a08bed183,Pant-Kunda,South,Commercial,2019-04-01,39894.51
2dc79526-e3e9-4414-9c12-e1388ea1c1cd,Kumar PLC,Central,Commercial,2024-02-16,55580.17
0ec7f961-002a-4320-80ba-6e1670e9ba6f,Borde Inc,West,Residential,2023-12-10,53569.16
87e44edc-6d0a-41ca-af5b-2c69e53fb8eb,Gulati-Parikh,West,Industrial,2022-08-06,46829.85
6c7b1e3c-6beb-4eb0-a54d-276ff5d10ee4,Minhas PLC,South,Commercial,2023-05-19,52458.39
6b9cabe5-5a2e-476e-937d-2eb8c1094490,Bajaj Ltd,North,Residential,2022-12-09,41995.44
23fc8e6f-8543-4263-a4e0-85d9b3256580,"Reddy, Sarna and Kara",Central,Commercial,2022-11-30,48516.2
4ab533aa-39ee-4315-be6b-3d8d1af23d2a,Saha LLC,South,Industrial,2024-06-15,52041.14
0d342628-0ced-41f9-be97-a82d62c58c07,Bal Inc,North,Commercial,2019-04-09,61646.92
49cfa2db-419d-47d6-ac55-122ea2278d52,Mohan Group,South,Commercial,2020-05-21,52287.4
a8718d5d-9cb1-4515-b928-a3ed9e635e77,Minhas and Sons,South,Commercial,2023-11-03,38127.5
a4b23903-7ed3-4a60-b09f-dc94aac775cd,Dasgupta Inc,East,Residential,2019-09-19,48763.54
61c6a764-ffb7-4afc-b06f-b56e59a64cee,Dhawan Inc,South,Residential,2019-09-13,61199.37
6f6ef2cb-09e5-4a22-a570-d72960c99398,Som Inc,West,Residential,2024-11-01,51333.7
7e8d296a-695c-403a-a768-ccaad1830aa9,Pandey-Lalla,Central,Commercial,2024-01-02,49151.18
4ed32262-e7c7-48b4-bda4-a7a9d1773aa7,Kari-Palan,North,Commercial,2023-06-25,37025.73
ebd1aae8-0835-4318-8671-5aa5035ca3c3,Randhawa LLC,Central,Industrial,2022-01-01,61364.03
5a1fb8f9-074b-4901-a2a9-9e7413f5b837,"Mane, Bail and Soni",North,Industrial,2021-11-17,36980.12
615a5d6a-f833-44f8-9175-49d8f9c4c6a8,"Seth, Sengupta and Chopra",West,Commercial,2023-03-22,35889.19
7af20308-5285-4717-a986-5d55e15e0860,Som-Ray,South,Residential,2022-04-23,36858.95
2ad60e7c-c062-4499-b5b3-ce876e5b1252,Sampath Group,South,Residential,2021-03-27,45875.78
0f6fe220-0cb9-4443-9f9b-874d2a4af91d,Lala-Solanki,North,Residential,2020-12-21,45759.16
f529c537-8433-4ac3-b119-03f329e42fd3,Bhat Group,West,Commercial,2021-10-04,45741.99
36272034-6085-49de-a3bd-199a0602366b,"Sura, Sahni and Sani",Central,Commercial,2020-09-19,42151.64
176684cc-71a8-4b38-884e-278fa3f63d29,Uppal Inc,West,Residential,2019-04-06,60004.44
04fc5c09-ae94-432c-9a1c-c9a842207aa2,"Merchant, Sahota and Bajwa",Central,Commercial,2023-06-22,57431.51
6a6d57ef-1000-45eb-8664-0666b75d3ff1,"Sagar, Vora and Contractor",Central,Residential,2021-04-28,59229.07
848dc4b2-62e8-4dfc-b55c-8e72e7aa58fd,Oak Ltd,East,Residential,2019-12-26,57575.01
9a46cf52-dc0c-4380-bd7d-5465f928d243,"Walla, Dada and Naidu",West,Residential,2022-02-08,54024.91
933a8552-3944-434b-89a2-09ae9f82ac7f,Prashad-Dubey,South,Industrial,2021-04-10,42060.16
b5ffef30-56a9-4e75-98cf-4a31fbf71453,Vasa Ltd,West,Commercial,2023-06-17,31039.04
df2f2cb1-aac0-4f52-8abf-03d36c29f9b7,Panchal-Vasa,East,Residential,2024-07-07,60279.27
427a8791-1256-4cae-8b35-18702f3c3cc6,Shah-Ramakrishnan,East,Residential,2021-01-31,54594.23
f27aca6c-7f1e-4c24-8354-9963094b0121,"Borra, Rout and Chauhan",South,Residential,2020-12-19,49067.56
2360ad63-20d1-4200-a0d2-2b59f468845f,Luthra LLC,East,Residential,2022-09-10,51185.47
b33cccf6-a682-4440-8b70-7860156f7ad5,Pathak and Sons,North,Residential,2021-10-19,48058.88
79c770a6-d4a4-415c-8c5f-a68782f800d4,"Palla, Mohan and Dey",Central,Commercial,2019-08-19,73511.24
87c3c9b9-7d59-4033-a754-6aaef22ceb00,Varkey Inc,Central,Residential,2019-10-11,37901.82
0136f711-158a-4c78-bfb0-444aae79ef3d,"Devan, Sachar and Manne",West,Residential,2024-04-25,49922.71
f17b225f-9b96-481c-99af-3e87d1a2aabd,Mutti and Sons,East,Residential,2020-06-08,67192.49
a1c314a6-e9aa-46b0-ba5b-be217abc91e0,"Doctor, Pandit and Luthra",East,Residential,2023-10-22,50912.99
bdfd8357-284c-4268-a9ce-4c5058d7b490,Sarin-Setty,South,Commercial,2023-07-13,47035.55
e661a968-f31b-467a-b826-cdb41d374179,Mann LLC,North,Residential,2019-01-03,50212.76
711aa363-2738-4087-b24a-9e1ddc232f8e,Sethi Inc,West,Commercial,2020-06-08,44688.27
044188e8-edb7-406d-8c47-d0f4121183db,Peri Group,North,Commercial,2024-05-27,58549.45
5acca18b-3475-48a1-a420-3cb241090bdd,"Dubey, Dutta and Soman",West,Residential,2020-03-06,51248.41
a46c8d62-5aed-446d-a2f8-ebabaa0809fe,Sama-Dash,Central,Commercial,2021-08-13,39380.91
f8a0cafb-24ca-4f82-a245-5c32d193e886,Bhagat Ltd,North,Commercial,2021-05-04,49089.78
fc53b690-f87a-4ea2-af4c-2228a3504161,Munshi-Narayan,West,Residential,2020-10-16,45924.8
2ad62355-525c-4a03-995f-e1482dfba2fe,Bhakta-Raju,South,Commercial,2022-06-24,59821.57
684939de-6cff-4b62-95c9-e5f060e91419,Bansal Group,West,Commercial,2024-07-04,25180.91
23a14ef5-b9b7-413b-b6d2-42531f393379,Goswami and Sons,West,Commercial,2021-01-06,33717.93
e0d1728a-4b33-4df2-ab83-505be62603d1,Mani-Menon,South,Residential,2024-12-15,56666.13
2b9f6847-59d9-4380-8046-bfc854157548,"Mitter, Gaba and Rama",Central,Residential,2020-08-05,47756.33
e502cdc9-8d3f-4e41-96bb-2ab1674d8855,Keer LLC,South,Residential,2024-12-30,44633.35
7eb4482b-b56d-4425-8b56-8c1afd6adee0,Guha-Manne,North,Residential,2019-08-14,46099.36
35356f00-1307-4f70-a9a9-f2a72d5d3bf5,"Sarraf, Rao and Kothari",East,Residential,2021-06-09,48691.83
80bf9279-f932-4514-b5fb-8b23973a1295,Kapadia-Vyas,North,Residential,2021-04-30,31310.4
eb5fb3b2-c178-42ca-a75a-20e4fa1dfe72,Mistry-Bhat,North,Residential,2021-04-12,63082.2
b139748e-4db0-4aef-9785-286ad257cf20,"Mangat, Tandon and Keer",South,Commercial,2023-08-17,40526.06
2299631d-c821-41af-8e0f-34e1af50d722,Chada and Sons,North,Commercial,2020-04-08,35361.28
07c1c524-8e7a-4b8b-83b8-d7e9da9ccc76,Khurana Inc,Central,Residential,2023-09-26,52467.86
e6e0b141-3d89-4d39-888a-6c19114c59ea,Rege Group,Central,Residential,2020-11-16,52396.23
39707134-80ba-4bd6-a816-ee190d680f61,Baral-Raj,North,Residential,2021-08-01,56529.35
49f6c179-b58a-4080-bd10-9c81c34f301d,Varughese-Memon,North,Residential,2020-09-05,69292.11
7829b02a-cff5-453f-ad04-07df08f95347,"Uppal, Agarwal and Kala",Central,Commercial,2021-07-02,28525.5
dfb8b51a-497a-41b9-8ec4-657ae4929bca,"Balan, Bains and Vala",West,Residential,2023-10-13,51029.68
09046ed3-6042-459a-a8ed-228d61acf537,Sodhi-Seth,North,Commercial,2019-01-09,49782.16
73e3d8f1-7d91-4188-9c84-7a8bf1ab187c,"Kibe, Comar and Baria",East,Commercial,2024-07-17,41045.92
422ee48a-01a5-4d4f-8f0a-2232e94861d0,Venkatesh-Muni,East,Residential,2022-01-05,59919.07
682f68ee-12b0-4cf9-b2aa-a7b079d8c774,"Raghavan, Sama and Mohanty",South,Commercial,2020-02-28,46422.38
d826a387-372a-46ee-96a9-1eb80ff08ce8,"Sarma, Parmer and Borde",East,Residential,2021-06-25,60658.6
1b36cc57-630a-4add-a26e-753aa6381ca3,Goda LLC,North,Residential,2021-11-04,52055.7
12f5c13f-7014-449a-834c-62bb81e96677,"Majumdar, Sibal and Parmar",Central,Commercial,2023-08-20,50108.6
246779d4-abd5-4746-9bb3-d84dcbcaff65,Mammen-Doshi,South,Commercial,2023-03-25,41071.04
59450824-638d-4e4c-a7aa-059806bfa6f8,Bumb Ltd,East,Residential,2019-12-22,46528.92
b52081a4-e3b2-43d7-8bf2-9bc29e932ca7,"Anand, Mani and Mukherjee",Central,Residential,2019-04-08,52114.07
0e77a8e2-7256-4e6b-a39a-3e04d461d984,Shah Inc,East,Commercial,2024-01-16,46026.82
84014c4c-6a8b-4c98-8c42-054eb00f63ff,"Issac, Parmar and Gandhi",Central,Commercial,2023-09-29,53645.65
27b093f8-2dc0-4a56-a56f-4a0d5327ab91,Srinivasan-Sawhney,South,Residential,2024-06-17,56373.83
b1fe4f04-dc57-4d3a-8280-d8fadc017d8a,"Bhattacharyya, Savant and Golla",Central,Residential,2020-12-14,29087.86
99893aa2-d9df-4e73-a4f8-9a464db778da,Setty-Tara,West,Commercial,2019-10-20,38755.07
bdd1d297-49c6-4ae7-98c4-d5dec381dac0,Suresh PLC,North,Residential,2020-11-10,57823.58
fcc8cf30-5dda-40f4-8f87-e9d7d2484884,Pal-Hans,East,Commercial,2024-08-06,59955.59
3f41fd2c-4e28-4c85-bd31-4c791da7059a,Misra and Sons,East,Industrial,2023-03-26,36197.55
1cfeaad3-efad-49b3-81f5-b82360eddf0c,"Chauhan, Narayanan and Buch",North,Residential,2023-11-09,65948.82
6fef0d1e-2816-4fc3-a791-cebdad81f2ab,Pau-Purohit,North,Industrial,2024-08-01,56409.91
23be8e7c-345b-44d2-9069-cb2d519b9aed,"Khatri, Ranganathan and Parekh",Central,Residential,2020-04-10,36649.51
8a731f39-0249-4135-8330-3d1561121c34,Mahal-Rau,East,Commercial,2020-10-22,52158.32
4b4c606e-dd45-467f-b5eb-e9694cb67fac,Bahri and Sons,Central,Residential,2023-07-24,57161.9
051a5e17-7811-4eab-9f96-f5997f50937e,Gera-Pandya,South,Residential,2022-09-11,61259.12
41066715-244e-454e-aa4e-b1021167f971,"Dhar, Ghosh and Batta",Central,Residential,2024-02-16,43843.33
064ff871-0963-4fcb-be00-7c0ae24124df,Srinivas LLC,East,Residential,2019-12-06,45748.21
4991be82-41b4-49a2-83a7-eedb280c0be8,"Bhatnagar, Minhas and Sule",South,Commercial,2023-09-12,53080.23
00d7bd04-e269-45af-b466-6eb934355593,"Sridhar, Joshi and De",Central,Residential,2023-01-17,51635.05
3911204a-1508-42d9-9b55-712046e5006c,Basak-Wable,West,Residential,2024-07-23,47494.05
80d01a4c-e62c-4b53-9882-2de51a266889,Narula Group,East,Residential,2024-02-13,55280.29
8edff64d-7161-4ab8-8825-c87d5d9af8b9,Rana-Chatterjee,North,Commercial,2020-05-27,68545.48
587975d1-6054-4eaf-9154-f920570fd996,"Jaggi, Padmanabhan and Menon",East,Commercial,2020-05-09,60446.61
69c0497e-72b0-40dd-a0a9-5892bdb8e424,Hayre-Subramaniam,West,Residential,2024-11-22,37911.53
cfa571aa-1406-4f79-ae1d-e52ce687457c,"Balasubramanian, Saxena and Ratti",West,Industrial,2022-06-09,43222.95
4fe9ab38-311e-4cb4-b8ac-aa0ba2fecd4d,Rege PLC,North,Residential,2024-05-10,48060.93
4fe3fc0b-e91d-4505-812f-de1dd1fc0ff4,"Oak, Prasad and Bawa",North,Residential,2023-07-29,44801.05
4224c000-92e1-451d-a92c-a09fd8d28bb8,Dube Inc,East,Residential,2020-01-30,43605.36
668683d7-0676-403f-aaa4-f713207abe82,"Rama, Sagar and Baral",East,Residential,2020-05-26,45364.71
60c68bca-379c-4a71-a4fd-214d0d77a57e,Mangal PLC,West,Industrial,2022-12-30,42147.89
68b9703c-352e-482e-bf36-86fc2db20948,Sarma-Kota,North,Residential,2020-07-18,62394.82
ebf908eb-46b9-46a8-8ed2-6c5dcb7f95be,Kurian Group,South,Residential,2023-07-28,52837.0
93fbdddc-5621-4ed8-97d6-d29b9cde6026,Ramakrishnan and Sons,West,Residential,2021-12-28,49213.82
f422ad2e-51ad-4a51-8bed-54583daba561,"Zachariah, Bansal and Mand",East,Commercial,2019-04-04,28542.71
1a592071-650f-46d8-9f3e-f8f5862bf51d,"Baria, Shenoy and Dhillon",North,Industrial,2019-08-20,59070.79
2de3774e-02e0-4500-ad68-e3d87b0ce07d,Nath Group,Central,Residential,2019-09-27,57489.43
50e38aa3-e13f-4a78-a411-a2f50bc6846f,Thakur LLC,Central,Commercial,2024-06-21,43450.29
2e88a359-5dfc-40e7-99a3-0b485c461145,"Cheema, Kara and Patel",Central,Industrial,2022-11-09,57808.34
6d5fe26f-54f8-4c81-a6bc-f3d89b44ac8e,"Kapoor, Virk and Nagi",Central,Industrial,2023-12-22,64719.73
b75bd1b2-2638-4598-8621-92cd48b2b04b,Saxena-Mahal,East,Residential,2021-05-13,47505.62
df3609ee-ba6b-407c-aae2-d56dd15deb23,"Parikh, Badami and Gopal",South,Residential,2022-06-24,52301.01
f0d26656-d41f-4ae6-8cdc-a4e0f1a1016e,"Chatterjee, Bala and Bansal",North,Commercial,2020-04-09,51869.54
e8b70ce6-7214-4541-854e-669d5dd85cb0,Bhat PLC,South,Residential,2021-12-12,34020.24
f336d4c4-e003-4752-abd9-10d7e82169e7,Chakrabarti Ltd,South,Residential,2022-05-06,46644.52
fed3d3a6-8ac2-4fbc-ba9c-6b140c27c380,Wason Group,South,Commercial,2022-07-28,43354.67
c35e565f-2bb3-4855-a1c0-745315cf7792,"Ramaswamy, Vohra and Sastry",South,Industrial,2021-01-02,44950.27
5601a263-33e7-4ed0-aaaf-7dc604578bd6,Sarna-Sarma,Central,Residential,2022-05-18,45286.41
da010eea-6385-4f5d-ba62-7245a03c1480,Ratta Inc,East,Commercial,2023-12-24,74994.45
e9fe4688-5cc2-4cf2-974e-f8dd2cc463e3,Dora LLC,East,Residential,2024-07-05,31396.18
02e4af37-e0f3-4c89-ae62-b5c487fdc81f,"Gola, Badal and Kalla",East,Residential,2021-02-13,40887.75
cfeb3983-4476-48b3-832f-1a888f028c97,Saha Ltd,East,Residential,2019-01-06,68023.75
bd370202-c92f-4746-ac9f-b9c1b96097ae,Manne Group,North,Residential,2022-09-14,39215.43
05ff93b1-67c3-44e7-994e-a977a379ced8,Chaudhari Inc,Central,Commercial,2024-03-23,63106.03
81e2b1e8-f1b7-4cda-a55b-d4c08afc3495,Ravi-Om,West,Residential,2020-09-05,44856.3
c057de73-399b-4ad3-b41c-41af4e9ff0f9,Srinivasan-Subramaniam,Central,Industrial,2020-08-18,23617.05
53ac1205-9b6f-405b-9f7a-cf400c902905,Swamy Group,North,Commercial,2024-10-17,39889.4
be4a0f9e-695b-43a8-801d-41a949c5a757,Agrawal-Lalla,South,Residential,2024-11-27,31027.67
85bf2e53-6163-432a-8c4e-b48d792627bf,Manda-Yogi,South,Commercial,2019-06-22,83772.93
503d820a-3e8e-4e67-bd4e-dd8c42ebcf02,"Pandit, Date and Rao",East,Residential,2024-10-16,50683.48
e8ce38b5-dbbd-416e-b0e9-2cb2b2254902,Goda-Cheema,Central,Residential,2023-10-18,43477.01
60a2dc8d-586a-4d16-852d-d9e8ff8a9390,Chahal-Hayre,Central,Residential,2023-01-15,51421.9
baa5739e-b331-4644-a8b4-2ee7082e75c4,"Bera, Khare and Sekhon",East,Residential,2024-04-06,73721.16
eb7a1c22-93b3-4b84-a32e-1230fa457c98,D’Alia Inc,East,Residential,2024-08-28,60197.56
76a72565-67c4-4d55-852b-8e03447d43c5,Walia-Solanki,North,Commercial,2023-01-12,47076.07
28699627-ffcf-4cb9-840f-1cd2d5ed7737,Sarma-Vasa,South,Commercial,2024-04-06,60482.26
e274ec58-b832-46e2-8afb-fa2f24511d97,Rajagopalan-Mann,East,Residential,2020-11-07,47716.02
498141dd-e40e-4bdd-b5c3-9cd233b0894d,Ghose-Tella,Central,Industrial,2022-10-11,51749.32
f9fe4ef6-ae99-4fce-9ad4-27472ab8c659,Lad Inc,East,Commercial,2024-03-02,45210.61
0e2512e7-d5e1-498f-9534-44b97771e75e,Singhal LLC,West,Residential,2019-07-08,58652.54
ab83ffa1-2e17-4f2a-8003-af306539086f,"Madan, Gade and Hans",East,Industrial,2019-03-01,49569.56
71084e3d-18b3-4eb7-8838-bbedc089b7de,Kapadia Group,Central,Residential,2023-10-13,32411.8
2e802d49-d31d-413c-9c8a-4e5cb821db05,Garg-Bath,East,Commercial,2021-08-29,54446.17
7172804e-8ffd-488d-8f1d-e6b6ce5a5a0c,Khanna-Varghese,North,Industrial,2024-08-17,43363.8
e5e4a2ab-6cd4-4577-b8e9-4ca5729265ad,Desai PLC,North,Residential,2021-08-29,48052.86
6b271b9b-52e7-470e-96e2-82f599c6ec7f,Manne-Sur,North,Residential,2021-04-12,48141.56
af1147e3-b329-4565-a98b-c8894248e96a,Sankar Inc,East,Commercial,2020-02-04,57260.09
be07b716-27ab-48ec-b607-9ad55815edac,Solanki Group,North,Commercial,2019-06-05,42539.55
5cfaf036-fffe-4fdd-9bc8-ace2362e0eb1,Bhatt-Toor,South,Residential,2024-08-18,45694.36
0f914c4a-461e-4aa2-b79a-d905c154ef7a,Dyal Ltd,Central,Residential,2020-08-27,41502.62
5d767a5e-a045-4e5a-96ae-506645646e67,"Kar, Handa and Shenoy",South,Commercial,2021-12-10,64408.68
